Id,Code,Description,Service,Workset,Wall,Structural,Bearing
23545591,GF.WL.411,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23545608,GF.WL.092,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23549235,GF.WL.094,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23549237,GF.WL.412,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23552068,GF.WL.343,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23552313,GF.WL.344,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90A_M1DA,Yes,Bearing
23565866,01.WL.033,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23565883,01.WL.037,PRECAST,Duct,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23569514,GF.WL.048,PRECAST,Cable Containment,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23569525,GF.WL.052,PRECAST,Piping,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23570167,GF.WL.049,PRECAST,Duct,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23570261,GF.WL.050,PRECAST,Duct,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23570315,GF.WL.051,PRECAST,Fire,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23570484,GF.WL.047,PRECAST,Piping,BIMMS_OPE'S_WORKSHEET,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23570672,GF.WL.046,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23573554,GF.WL.385,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576216,01.WL.188,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576536,GF.WL.382,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576876,GF.WL.402,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576907,GF.WL.397,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576909,01.WL.196,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576946,GF.WL.392,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23576948,GF.WL.395,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23578024,01.WL.192,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23578026,01.WL.194,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23578305,GF.WL.398,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CE,No,Non-bearing
23578332,GF.WL.063,PRECAST,Duct,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CE,No,Non-bearing
23578683,GF.WL.066,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CE,No,Non-bearing
23578858,GF.WL.118,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
23584006,01.WL.158,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23584387,01.WL.159,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23585224,01.WL.160,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23593571,,Floor Box,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW100-NN_NA_S4AB,No,Non-bearing
23594250,,Floor Box,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
23594672,,Floor Box,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
23597250,01.WL.157,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23597923,GF.WL.330,PRECAST,Duct,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW200_F90AM_S2CB,No,Non-bearing
23598190,GF.WL.078,PRECAST,Piping,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW200_F90AM_S2CB,No,Non-bearing
23598637,GF.WL.080,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CD,No,Non-bearing
23599075,GF.WL.406,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CD,No,Non-bearing
23599235,GF.WL.082,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
23600170,GF.WL.084,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23600210,GF.WL.085,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23600322,GF.WL.044,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23601056,01.WL.148,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23601425,GF.WL.034,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23602918,01.WL.035,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23603476,GF.WL.404,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90AM_M1DD,No,Non-bearing
23603504,GF.WL.405,PRECAST,Piping,BIMMS_OPE'S_WORKSHEET,21_RHD_bricks_300_F90AM_M1DD,No,Non-bearing
23604577,GF.WL.389,PRECAST,Duct,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
23604742,GF.WL.117,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CA,No,Non-bearing
23604951,01.WL.147,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23605337,GF.WL.043,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23605661,01.WL.032,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23605843,GF.WL.032,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23606129,01.WL.036,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23606221,GF.WL.042,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23606602,GF.WL.074,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23606985,01.WL.150,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607346,01.WL.149,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607791,01.WL.152,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607792,01.WL.151,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607839,01.WL.154,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607840,01.WL.153,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607986,01.WL.156,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23607987,01.WL.155,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23611559,,Floor Box,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
23626214,,,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
23628891,01.SL.093,Floor Pop-up,Piping,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
23718697,01.SL.006,Floor Pop-up,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_M1CB,No,Non-bearing
23729117,01.SL.048,Floor Pop-up,Cable Containment,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
23729118,01.SL.049,Floor Pop-up,Cable Containment,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BC,No,Non-bearing
23755518,,Floor Trench,,BIMMS_OPEs_Precst,22_RHD_Glazing Wall Interior_CW.INT.5.08,No,Non-bearing
23779200,,Floor Trench,,BIMMS_OPEs_Precst,22_RHD_Glazing Wall Interior_CW.INT.5.08,No,Non-bearing
23791619,GF.WL.359,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23791725,GF.WL.360,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23791851,GF.WL.361,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792006,GF.WL.363,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792078,GF.WL.364,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792139,GF.WL.365,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792163,01.WL.223,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792176,01.WL.224,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23792197,01.WL.225,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23800388,,,,BIMMS_OPEs_Precst,22_RHD_Int gypsum wall GYP NN-CW100_S2AA,No,Non-bearing
23800406,GF.WL.369,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23800410,GF.WL.355,PRECAST,Other,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23800513,01.SL.131,Floor open,Shaft,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23802407,GF.WL.374,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802409,GF.WL.371,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802412,GF.WL.372,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802413,GF.WL.373,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802422,GF.WL.375,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802516,GF.WL.376,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802518,01.WL.229,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802520,GF.WL.378,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802522,GF.WL.379,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802523,01.WL.228,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802524,GF.WL.381,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23802547,GF.WL.356,PRECAST,Other,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23833327,GF.WL.386,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833328,GF.WL.390,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833329,GF.WL.383,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833400,GF.WL.399,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833401,GF.WL.393,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833402,GF.WL.396,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833416,01.WL.197,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833417,01.WL.193,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833418,01.WL.195,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833442,01.WL.189,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833443,01.WL.191,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23833444,GF.WL.403,PRECAST,Mechanical,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_200_F90A_M1CC,No,Non-bearing
23847650,GF.WL.168,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23847984,GF.WL.169,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23849090,01.WL.164,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23849122,01.WL.165,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23850694,GF.WL.182,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23850696,GF.WL.183,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23850705,01.WL.182,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23850708,01.WL.175,PRECAST,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23850714,01.WL.177,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23851346,01.WL.183,PRECAST,Cold Water,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23851583,01.WL.181,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23852815,GF.WL.158,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23854161,01.WL.174,PRECAST,Cable Containment,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23881840,GF.WL.170,PLASTBOARD,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
23899781,GF.WL.099,PRECAST,Piping,BIMMS_OPEs_Precst,21_RHD_bricks_300_F90A_M1DC,No,Non-bearing
23984878,01.WL.173,PRECAST,Fire Protection,BIMMS_OPEs_Precst,21_RHD_cellular_concrete_300_F90AM_M1DB,No,Non-bearing
24007520,GF.WL.185,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN_NA_S4AB,No,Non-bearing
24008213,GF.WL.186,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
24009743,GF.WL.188,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24009750,GF.WL.193,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
24009895,GF.WL.194,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24010635,GF.WL.195,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN_NA_S4AB,No,Non-bearing
24010734,GF.WL.196,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24010735,GF.WL.197,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24010839,GF.WL.198,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100-NN-bulkhead_S4AC,No,Non-bearing
24016251,GF.WL.203,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24016569,GF.WL.204,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24017100,GF.WL.206,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24017454,GF.WL.207,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BB,No,Non-bearing
24017692,GF.WL.208,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24017693,GF.WL.209,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24018607,GF.WL.211,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24018952,GF.WL.214,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24018995,GF.WL.217,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24019252,GF.WL.215,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24019318,GF.WL.216,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_reinforced_S4BE,No,Non-bearing
24019614,GF.WL.219,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24020104,GF.WL.222,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24020193,GF.WL.223,Gypsum Board,Drainage Condensate,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24020310,GF.WL.220,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24021022,GF.WL.226,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24021636,GF.WL.230,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24021637,GF.WL.229,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24021710,GF.WL.229,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_F90A_S4BD,No,Non-bearing
24022210,GF.WL.234,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24022419,GF.WL.236,Gypsum Board,Piping,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24022422,GF.WL.235,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24023689,GF.WL.243,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4CA,No,Non-bearing
24025138,GF.WL.253,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24025388,GF.WL.259,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24025484,GF.WL.262,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24026209,GF.WL.264,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24026314,GF.WL.270,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24026382,GF.WL.270,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW100_F2AB,No,Non-bearing
24027668,GF.WL.277,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24027846,GF.WL.279,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24027872,GF.WL.281,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24028390,GF.WL.283,Gypsum Board,Drainage Sewage,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4CA,No,Non-bearing
24028852,GF.WL.285,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4CA,No,Non-bearing
24028905,GF.WL.286,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4CA,No,Non-bearing
24028981,GF.WL.287,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4CA,No,Non-bearing
24029551,GF.WL.292,Gypsum Board,Plumbing Water,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_wet area_S4BF,No,Non-bearing
24029807,GF.WL.294,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24031042,GF.WL.297,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24031076,GF.WL.298,Gypsum Board,Drainage Condensate,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24031267,GF.WL.300,Gypsum Board,Duct,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24031528,GF.WL.301,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24031610,GF.WL.302,Gypsum Board,Cable Containment,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24033151,GF.WL.306,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
24033222,GF.WL.307,Gypsum Board,Fire,BIMMS_OPEs_Gypsum,22_RHD_Int gypsum wall GYP NN-CW150-NN_NA_S4BA,No,Non-bearing
